PLAY #,ODK,DN,DIST,HASH,YARD LN,PLAY TYPE,RESULT,GN/LS,OFF FORM,OFF PLAY,OFF STR,PLAY DIR,GAP,PASS ZONE,DEF FRONT,COVERAGE,BLITZ,QTR
30,O,2,22,R,-34,Run,Rush,5,Trips,--,L,R,--,--,--,--,--,2
31,O,3,17,R,-39,Pass,Incomplete,0,Ace Twins,--,L,R,--,--,--,--,--,2
32,K,4,17,R,-39,Punt,Fair Catch,--,--,--,--,--,--,--,--,--,--,2
33,D,1,10,M,-32,Pass,Incomplete,0,Twins Split,--,R,R,--,--,--,--,--,2
34,D,2,10,M,-32,Run,Rush,9,DOUBLES,--,BAL,L,--,--,--,--,--,2
35,D,3,1,L,-41,Pass,Complete,12,DOUBLES,--,BAL,R,--,--,--,--,--,2
36,D,1,10,R,47,Pass,"Complete, TD",47,Trips Pinch,--,R,L,--,--,--,--,--,2
37,K,--,--,M,3,Extra Pt. Block,Good,--,--,--,--,--,--,--,--,--,--,2
38,K,1,10,M,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,2
39,O,1,10,L,--,--,--,--,--,--,--,--,--,--,--,--,--,2
40,O,1,10,L,-39,Run,Rush,-4,Ace Twins,--,R,R,--,--,--,--,--,2
41,O,2,14,M,-35,Pass,Complete,12,Ace Twins,--,R,R,--,--,--,--,--,2
42,O,3,2,R,-47,Run,Rush,3,--,--,--,L,--,--,--,--,--,2
43,O,1,10,M,50,Run,Rush,-1,Twins,--,R,L,--,--,--,--,--,2
44,O,2,11,L,-49,Pass,Incomplete,0,TE Trips Split,--,R,R,--,--,--,--,--,2
45,O,2,11,L,-49,Pass,Incomplete,0,TE Trips Split,--,R,R,--,--,--,--,--,2
46,O,3,11,L,-49,Pass,Fumble,0,DOUBLES,--,BAL,R,--,--,--,--,--,2
47,D,1,10,R,-38,Run,Rush,3,Trips,--,R,L,--,--,--,--,--,2
48,D,2,7,R,-41,Pass,Incomplete,0,Trips Pinch,--,R,R,--,--,--,--,--,2
49,D,3,7,R,-41,Run,Rush,0,DOUBLES,--,BAL,L,--,--,--,--,--,2
50,D,4,7,R,-41,Run,Rush,33,Trips,--,R,L,--,--,--,--,--,2
51,D,1,10,L,26,Pass,Complete,6,Doubles Wing,--,R,L,--,--,--,--,--,2
52,D,2,4,L,20,Run,Rush,6,Trips,--,R,L,--,--,--,--,--,2
53,D,1,10,L,14,--,--,7,--,--,--,--,--,--,--,--,--,2
54,D,1,10,L,14,Run,Rush,0,PRO,--,L,L,--,--,--,--,--,2
55,D,2,10,L,14,Run,"Rush, TD",14,Trips,--,R,R,--,--,--,--,--,2
56,K,--,--,M,--,Extra Pt. Block,--,--,--,--,--,--,--,--,--,--,--,2
57,K,--,--,M,3,KO Rec,No Good,--,--,--,--,--,--,--,--,--,--,2
58,K,--,--,M,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,2
59,O,1,10,M,-25,Pass,Sack,0,Trips,--,L,L,--,--,--,--,--,2
60,K,2,10,M,-40,KO Rec,Fumble,--,--,--,--,--,--,--,--,--,--,3
61,D,1,10,L,20,Run,Rush,5,Trips,--,R,R,--,--,--,--,--,3
62,D,2,5,R,15,Pass,"Complete, TD",15,DOUBLES,--,BAL,L,--,--,--,--,--,3
63,K,--,--,M,3,Extra Pt. Block,Good,--,--,--,--,--,--,--,--,--,--,3
64,K,--,--,M,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,3
65,O,1,10,R,-28,Pass,Complete,4,Trips,--,L,L,--,--,--,--,--,3
66,O,2,6,L,-32,Run,Rush,15,Twins,--,L,L,--,--,--,--,--,3
67,O,1,10,L,-47,Run,Penalty,-11,--,--,--,R,--,--,--,--,--,3
68,O,1,21,L,-36,--,Penalty,-5,DOUBLES,--,BAL,--,--,--,--,--,--,3
69,O,1,26,L,-31,Pass,Complete,12,DOUBLES,--,BAL,R,--,--,--,--,--,3
70,O,2,14,M,-43,Pass,Incomplete,0,Trips,--,R,L,--,--,--,--,--,3
71,O,3,14,M,-43,Pass,Incomplete,0,TE Trips Split,--,R,R,--,--,--,--,--,3
72,K,4,14,M,-43,Punt,Downed,--,--,--,--,--,--,--,--,--,--,3
73,D,1,10,M,-23,Pass,Incomplete,0,Twins Split,--,R,L,--,--,--,--,--,3
74,D,2,10,M,-23,Run,Rush,8,Doubles Wing,--,R,R,--,--,--,--,--,3
75,D,3,2,R,-31,Run,Rush,-2,Twins Split,--,R,R,--,--,--,--,--,3
76,K,4,4,R,-29,Punt Rec,Downed,--,--,--,--,--,--,--,--,--,--,3
77,O,1,10,L,-45,Run,Rush,3,PRO,--,R,L,--,--,--,--,--,3
78,O,2,7,L,-48,Run,Rush,3,Twins Split,--,R,L,--,--,--,--,--,3
79,O,3,4,L,49,Run,Rush,-3,PRO,--,R,R,--,--,--,--,--,3
80,O,4,7,R,-48,Pass,Complete,14,DOUBLES,--,BAL,R,--,--,--,--,--,3
81,O,1,10,R,38,Run,Rush,9,DOUBLES,--,BAL,L,--,--,--,--,--,3
82,O,2,1,L,29,Pass,Complete,5,DOUBLES,--,BAL,R,--,--,--,--,--,3
83,O,1,10,L,24,--,Timeout,0,--,--,--,--,--,--,--,--,--,3
84,O,1,10,L,24,Pass,Interception,--,--,--,--,L,--,--,--,--,--,3
85,D,1,10,R,-14,Run,Rush,8,Twins Split,--,R,L,--,--,--,--,--,3
86,D,3,64,M,-22,Pass,Penalty,-13,Twins Split,--,R,R,--,--,--,--,--,3
87,D,3,77,M,-9,Pass,"Complete, TD",91,DOUBLES,--,BAL,R,--,--,--,--,--,3
88,K,--,--,M,3,Extra Pt. Block,Good,--,--,--,--,--,--,--,--,--,--,3
89,K,--,--,M,-40,KO Rec,Fumble,--,--,--,--,--,--,--,--,--,--,3
90,D,1,10,M,37,Pass,Incomplete,0,DOUBLES,--,BAL,R,--,--,--,--,--,3
91,D,2,10,M,37,Run,Rush,22,DOUBLES,--,BAL,L,--,--,--,--,--,3
92,D,1,10,L,15,Run,Rush,0,DOUBLES,--,BAL,R,--,--,--,--,--,3
93,D,2,10,L,15,Run,Rush,2,DOUBLES,--,BAL,L,--,--,--,--,--,4
94,D,3,8,L,13,Pass,"Complete, TD",13,DOUBLES,--,BAL,R,--,--,--,--,--,4
95,K,--,--,M,3,Extra Pt. Block,No Good,--,--,--,--,--,--,--,--,--,--,4
96,K,--,--,M,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,4
97,O,1,10,L,-20,Run,Rush,5,Ace Twins,--,R,L,--,--,--,--,--,4
98,O,2,5,L,-25,Run,Rush,6,Twins,--,L,R,--,--,--,--,--,4
99,O,1,10,L,-31,Run,Rush,1,Twins,--,L,R,--,--,--,--,--,4
100,O,2,9,M,-32,Pass,Interception,--,TE Trips Split,--,R,R,--,--,--,--,--,4
101,D,1,10,L,31,Run,Rush,-3,Twins Split,--,R,R,--,--,--,--,--,4
102,D,2,13,L,34,Pass,Incomplete,0,Twins Split,--,R,R,--,--,--,--,--,4
103,D,3,13,L,34,Run,Rush,29,Twins Split,--,R,R,--,--,--,--,--,4
104,D,1,5,R,5,Run,Rush,-1,Twins Split,--,R,L,--,--,--,--,--,4
105,D,2,6,R,6,Run,Rush,3,Twins Split,--,R,R,--,--,--,--,--,4
106,D,3,3,R,3,Run,Penalty,-11,Twins Split,--,R,R,--,--,--,--,--,4
107,D,3,14,R,14,Run,Rush,9,Twins Split,--,R,L,--,--,--,--,--,4
108,K,4,5,L,5,FG Block,Good,--,--,--,--,--,--,--,--,--,--,4
109,K,--,--,M,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,4
110,O,1,10,R,-40,Run,Rush,0,DOUBLES,--,BAL,R,--,--,--,--,--,4
