PLAY #,ODK,DN,DIST,HASH,YARD LN,PLAY TYPE,RESULT,GN/LS,OFF FORM,OFF PLAY,OFF STR,PLAY DIR,GAP,PASS ZONE,DEF FRONT,COVERAGE,BLITZ,QTR
44,D,2,5,R,-23,Run,Rush,5,PRO,--,R,R,--,--,--,--,--,2
45,D,1,10,R,-28,Run,Penalty,-5,Trips,--,R,R,--,--,--,--,--,2
46,D,1,15,R,-23,Run,Rush,2,PRO,--,L,L,--,--,--,--,--,2
47,D,2,13,M,-25,Run,Rush,-1,TE Trips Wing,--,L,L,--,--,--,--,--,2
48,D,3,14,L,-24,Run,Rush,8,PRO,--,R,R,--,--,--,--,--,2
49,K,4,6,R,-32,Punt Rec,Downed,--,--,--,--,--,--,--,--,--,--,2
50,O,1,10,L,45,Run,"Rush, TD",45,Twins,ROCKET 1 AUBURN GREEN,L,L,--,--,--,--,--,2
51,K,--,--,L,3,2 Pt.,No Good,--,ACE,--,BAL,--,--,--,--,--,--,2
52,K,--,--,M,-40,KO,Return,--,--,--,--,--,--,--,--,--,--,2
53,D,1,10,M,-35,Run,Rush,8,PRO,--,L,L,--,--,--,--,--,2
54,D,2,2,L,-43,Run,Rush,2,PRO,--,L,L,--,--,--,--,--,2
55,D,1,10,L,-45,Run,Rush,2,PRO,--,L,L,--,--,--,--,--,2
56,D,2,8,L,-47,Pass,Complete,8,PRO,--,L,R,--,--,--,--,--,2
57,D,1,10,R,45,Run,Rush,-2,PRO,--,L,R,--,--,--,--,--,2
58,D,2,12,R,47,Run,Rush,14,Ace Twins,--,L,L,--,--,--,--,--,2
59,D,1,10,M,33,Run,Rush,0,Ace Twins,--,L,L,--,--,--,--,--,2
60,D,2,10,L,33,Pass,Complete,23,Ace Twins,--,L,R,--,--,--,--,--,2
61,D,1,10,R,10,Run,Rush,-10,Ace Twins,--,L,L,--,--,--,--,--,2
62,D,2,20,R,20,Run,Rush,0,Ace Twins,--,L,L,--,--,--,--,--,2
63,S,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2
64,D,1,10,R,-39,Pass,Incomplete,0,PRO,--,R,L,--,--,--,--,--,3
65,D,2,10,R,-39,Run,Rush,1,PRO,--,L,R,--,--,--,--,--,3
66,D,3,9,R,-40,Pass,Complete,35,Ace Twins,--,L,L,--,--,--,--,--,3
67,S,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3
68,D,1,10,L,25,Run,Rush,2,PRO,--,R,L,--,--,--,--,--,3
69,D,2,8,L,23,Pass,Complete,6,PRO,--,L,R,--,--,--,--,--,3
70,D,3,2,M,17,Run,Rush,-1,PRO,--,R,L,--,--,--,--,--,3
71,D,4,3,M,18,Pass,Complete,7,PRO,--,L,R,--,--,--,--,--,3
72,D,1,10,R,11,Run,Rush,1,PRO,--,L,R,--,--,--,--,--,3
73,D,2,9,R,10,Run,Rush,7,PRO,--,L,R,--,--,--,--,--,3
74,D,3,2,R,3,Run,"Rush, TD",3,PRO,--,L,R,--,--,--,--,--,3
75,K,--,--,M,3,2 Pt. Defend,No Good,--,Ace Twins,--,R,--,--,--,--,--,--,3
76,K,--,--,M,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,3
77,O,1,10,L,-34,Run,Rush,6,Twins Tight Wing,ZIP 1 WOLVERINE BLACK,R,R,--,--,--,--,--,3
78,O,2,4,M,-40,Run,Rush,5,Double Wing Split,ROCKET 1 AUBURN GREEN,R,L,--,--,--,--,--,3
79,O,1,10,L,-45,--,Penalty,-5,Twins,--,L,--,--,--,--,--,--,3
80,O,1,15,L,-40,Run,Rush,3,Twins,2 WOLVERINE CUT,L,R,--,--,--,--,--,3
81,O,2,12,M,-43,Pass,Complete,27,Twins,ZIP LIGHTNING Y SEAM,L,R,--,--,--,--,--,3
82,O,1,10,R,30,Run,Penalty,-8,Twins,1 OREGON PURPLE,R,L,--,--,--,--,--,3
83,O,1,18,L,38,Run,Rush,3,Twins,1 WOLVERINE BLACK ICE,L,R,--,--,--,--,--,3
84,O,2,15,L,35,Pass,Incomplete,0,ACE,CHOICE,BAL,R,--,--,--,--,--,3
85,O,3,15,L,35,--,Penalty,-5,Twins,--,L,--,--,--,--,--,--,3
86,O,3,20,M,40,Run,Rush,0,Twins,FLAME 1 DUCK PURPLE CRACK,L,L,--,--,--,--,--,3
87,K,4,20,L,40,Punt,Out of Bounds,--,--,--,--,--,--,--,--,--,--,3
88,D,1,10,R,-13,Run,Rush,3,PRO,--,L,L,--,--,--,--,--,3
89,D,2,7,R,-16,--,Penalty,-5,Tight Pro,--,R,--,--,--,--,--,--,4
90,D,2,12,R,-11,Pass,Incomplete,0,PRO,--,R,L,--,--,--,--,--,4
91,D,3,12,R,-11,Pass,Incomplete,0,Ace Twins,--,R,L,--,--,--,--,--,4
92,K,4,12,R,-11,Punt Rec,Downed,--,Double Tight,--,BAL,--,--,--,--,--,--,4
93,O,1,10,R,32,Run,Rush,0,Twins,LAZOR 1 TIGER GREEN,R,R,--,--,--,--,--,4
94,O,2,10,R,32,Run,Rush,-2,Ace Twins,1 OREGON,R,L,--,--,--,--,--,4
95,O,3,12,L,34,Pass,Incomplete,0,Ace Twins,SMASH Y SEAM,R,R,--,--,--,--,--,4
96,O,4,12,L,34,Pass,Incomplete,0,ACE,FLAME LIGHTNING Y CORNER,BAL,R,--,--,--,--,--,4
97,D,1,10,R,-34,Run,Rush,12,PRO,--,R,R,--,--,--,--,--,4
98,D,1,10,R,-46,Run,Rush,2,PRO,--,L,L,--,--,--,--,--,4
99,D,2,8,R,-48,Run,Rush,-2,PRO,--,L,R,--,--,--,--,--,4
100,D,3,10,R,-46,--,Penalty,-5,PRO,--,R,--,--,--,--,--,--,4
101,D,3,15,R,-41,Run,Rush,10,PRO,--,R,L,--,--,--,--,--,4
102,K,4,5,L,49,Punt Rec,Out of Bounds,--,Double Tight,--,BAL,--,--,--,--,--,--,4
103,O,1,10,R,-42,Run,Rush,4,Twins Tight Wing,1 MICHIGAN BLACK,L,R,--,--,--,--,--,4
104,O,2,6,R,-46,Run,Rush,-5,Twins,1 AUBURN,R,L,--,--,--,--,--,4
105,O,3,11,R,-41,Pass,Interception,--,Ace Twins,LIGHTNING 2 WHEEL LEFT,R,L,--,--,--,--,--,4
106,D,1,10,M,-44,Run,Rush,17,--,--,--,L,--,--,--,--,--,4
107,D,1,10,L,39,Run,Rush,4,--,--,--,R,--,--,--,--,--,4
108,D,2,6,L,35,Run,Rush,-1,PRO,--,L,R,--,--,--,--,--,4
109,D,3,7,L,36,Run,Rush,6,PRO,--,L,R,--,--,--,--,--,4
110,D,4,1,R,30,Run,Rush,1,PRO,--,R,L,--,--,--,--,--,4
111,D,1,10,M,29,--,Penalty,-5,--,--,--,--,--,--,--,--,--,4
112,D,1,15,M,34,Run,"Rush, TD",34,Ace Twins,--,L,L,--,--,--,--,--,4
113,K,--,--,M,3,2 Pt. Defend,Good,--,Doubles Wing,--,L,--,--,--,--,--,--,4
114,K,--,--,M,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,4
115,O,1,10,R,-43,Run,Rush,2,ACE,2 AUBRUN,BAL,L,--,--,--,--,--,4
116,O,2,8,L,-45,Run,Rush,0,ACE,2 AUBRUN,BAL,L,--,--,--,--,--,4
117,O,3,8,L,-45,Pass,Complete,10,Trips Tight,CHOICE,R,R,--,--,--,--,--,4
118,O,1,10,R,45,Pass,Complete,30,Ace Twins,SCAT,R,L,--,--,--,--,--,4
119,O,1,10,M,15,Pass,Incomplete,0,ACE,X & Y GO,BAL,R,--,--,--,--,--,4
