PLAY #,ODK,DN,DIST,HASH,YARD LN,PLAY TYPE,RESULT,GN/LS,OFF FORM,OFF PLAY,OFF STR,PLAY DIR,GAP,PASS ZONE,DEF FRONT,COVERAGE,BLITZ,QTR
32,O,3,7,R,-23,Pass,Complete,5,Ace Twins,2 RAZOR LEFT,L,L,--,--,--,--,--,2
33,K,4,2,R,-28,Punt,--,--,--,--,--,--,--,--,--,--,--,2
34,K,--,--,M,3,Extra Pt. Block,Good,--,--,--,--,--,--,--,--,--,--,2
35,K,--,--,M,-40,KO Rec,Return,--,EMPTY,--,R,--,--,--,--,--,--,2
36,O,1,10,R,-14,Run,Rush,3,Tight Pro,3 WOLVERINCE ICE,L,L,--,--,--,--,--,2
37,O,2,7,R,-17,Run,Rush,2,Tight Pro,2 AUBRUN,L,L,--,--,--,--,--,2
38,O,3,5,M,-19,Run,Rush,12,Trips Pinch,SCAT TRAIL,L,L,--,--,--,--,--,2
39,O,1,10,R,-31,Run,Rush,-2,Tight Pro,2 DUCK,R,R,--,--,--,--,--,2
40,O,2,12,R,-29,Pass,Complete,7,Trips Pinch,3 BUBBLE,L,L,--,--,--,--,--,2
41,O,3,5,L,-36,Pass,Incomplete,0,Ace Twins,CHOICE,R,R,--,--,--,--,--,2
42,S,4,5,L,-36,Punt,Timeout,0,--,--,--,--,--,--,--,--,--,2
43,K,4,5,L,-36,Punt,Return,--,--,--,--,--,--,--,--,--,--,2
44,D,1,10,R,-40,Run,Rush,7,Twins Tight Wing,--,L,L,--,--,--,--,--,2
45,D,2,3,L,-47,Pass,Scramble,1,Trips,--,R,L,--,--,--,--,--,2
46,D,3,2,L,-48,Run,Rush,1,Trips,--,R,L,--,--,--,--,--,2
47,D,4,1,L,-49,Pass,Complete,-14,--,--,--,R,--,--,--,--,--,2
48,D,1,10,L,-35,Run,"Rush, TD",65,Trips Pinch,--,R,R,--,--,--,--,--,2
49,K,--,--,M,3,Extra Pt. Block,Good,--,Tight Double Wing,--,BAL,--,--,--,--,--,--,2
50,K,--,--,M,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,2
51,O,1,10,M,-32,Run,Rush,7,Tight Pro,2 WOLVEINE ICE,L,R,--,--,--,--,--,2
52,O,2,3,R,-39,Run,Rush,-1,Tight Pro,2 WISCONSIN POWER,L,L,--,--,--,--,--,2
53,O,3,4,M,-38,Pass,Penalty,-10,Tight Pro,SCAT,L,R,--,--,--,--,--,2
54,O,3,14,R,-28,Pass,Incomplete,0,Trips Pinch,3 BUBBLE,L,L,--,--,--,--,--,2
55,K,4,14,M,-28,Punt,Downed,--,--,--,--,--,--,--,--,--,--,2
56,D,1,10,M,-42,Run,Rush,17,Trips,--,R,L,--,--,--,--,--,2
57,D,1,10,L,41,Pass,Incomplete,0,Twins Tight Wing,--,L,R,--,--,--,--,--,2
58,D,2,10,L,41,Run,Rush,-3,--,--,--,R,--,--,--,--,--,2
59,D,3,13,M,44,Pass,Complete,30,Trips Pinch,--,R,L,--,--,--,--,--,2
60,D,1,10,L,14,Pass,Incomplete,0,--,--,--,R,--,--,--,--,--,2
61,S,2,10,L,14,--,Timeout,0,--,--,--,--,--,--,--,--,--,2
62,S,2,10,L,14,--,Timeout,0,--,--,--,--,--,--,--,--,--,2
63,K,2,10,L,14,FG Block,Good,--,--,--,--,--,--,--,--,--,--,2
64,S,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2
65,S,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2
66,K,--,--,M,-40,KO Rec,Fumble,--,--,--,--,--,--,--,--,--,--,3
67,D,1,10,L,30,Run,"Rush, TD",30,Trips Pinch,--,R,R,--,--,--,--,--,3
68,K,--,--,M,3,Extra Pt. Block,Good,--,Tight Double Wing,--,BAL,--,--,--,--,--,--,3
69,K,--,--,M,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,3
70,O,1,10,R,-27,Run,Rush,-4,Tight Pro,3 IOWA ICE,L,L,--,--,--,--,--,3
71,O,2,14,M,-23,Pass,Incomplete,0,Tight Pro,2 DUCK 3 BUBBLE LEFT,R,L,--,--,--,--,--,3
72,O,3,14,M,-23,Pass,Incomplete,0,Ace Twins,CHOICE,L,R,--,--,--,--,--,3
73,K,4,14,M,-23,Punt,Out of Bounds,27,Double Tight,--,BAL,--,--,--,--,--,--,3
74,D,1,10,R,50,Run,Rush,5,--,--,--,R,--,--,--,--,--,3
75,D,2,5,R,45,Run,Rush,15,--,--,--,L,--,--,--,--,--,3
76,D,1,10,L,30,Run,"Rush, TD",30,Trips Pinch,--,R,R,--,--,--,--,--,3
77,K,--,--,M,3,Extra Pt. Block,No Good,--,Tight Double Wing,--,BAL,--,--,--,--,--,--,3
78,K,--,--,M,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,3
79,S,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3
80,O,1,10,R,-26,Pass,Incomplete,0,Ace Twins,4 MONEY BOB,L,L,--,--,--,--,--,3
81,O,2,10,R,-26,Pass,Incomplete,0,Trips Pinch,Lightning 3 WHEEL,L,L,--,--,--,--,--,3
82,O,3,10,R,-26,Pass,Complete,5,Tight Pro,SCAT,L,L,--,--,--,--,--,3
83,K,4,5,L,-31,Punt,Out of Bounds,--,--,--,--,--,--,--,--,--,--,3
84,D,1,10,R,47,Run,Rush,21,--,--,--,R,--,--,--,--,--,3
85,D,1,10,R,26,Run,Penalty,0,--,--,--,L,--,--,--,--,--,3
86,D,1,10,R,26,Run,Rush,8,--,--,--,L,--,--,--,--,--,3
87,D,2,2,L,18,Run,Rush,0,--,--,--,R,--,--,--,--,--,3
88,S,3,2,M,18,--,Timeout,0,--,--,--,--,--,--,--,--,--,3
89,D,3,2,M,18,Run,Rush,4,--,--,--,R,--,--,--,--,--,3
90,D,1,10,R,14,Run,Rush,-9,--,--,--,R,--,--,--,--,--,3
91,D,2,19,R,23,Pass,Complete,13,Trips Pinch,--,L,L,--,--,--,--,--,3
92,D,3,6,L,10,Run,Rush,-5,Trips Pinch,--,R,R,--,--,--,--,--,3
93,D,4,11,R,15,Run,"Rush, TD",15,Trips,--,R,L,--,--,--,--,--,3
94,S,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3
95,K,--,--,M,3,Extra Pt. Block,Good,--,--,--,--,--,--,--,--,--,--,3
96,K,--,--,M,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,3
97,O,1,10,R,-30,Run,Rush,9,Tight Pro,2 MICHIGAN ICE,L,L,--,--,--,--,--,3
98,O,2,1,L,-39,Run,Penalty,12,Tight Pro,3 WOLVERINCE ICE,R,R,--,--,--,--,--,3
99,O,1,10,R,49,Run,Rush,2,Tight Pro,2 HAWKEYE ICE,L,R,--,--,--,--,--,3
100,O,2,8,R,47,Pass,Incomplete,0,Tight Pro,GO 3 WHEEL RIGHT,R,R,--,--,--,--,--,4
101,O,3,8,R,47,Pass,Incomplete,0,Ace Twins,FlOOD SWITCH,L,L,--,--,--,--,--,4
102,S,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,4
103,O,4,8,R,47,Pass,Sack,-6,Ace Twins,SCAT 3 CHAIR,R,R,--,--,--,--,--,4
104,D,1,10,M,47,Run,Rush,12,Trips Pinch,--,R,R,--,--,--,--,--,4
105,D,1,10,R,35,Run,Rush,7,--,--,--,L,--,--,--,--,--,4
106,D,2,3,L,28,Run,Rush,4,--,--,--,R,--,--,--,--,--,4
107,D,1,10,R,24,Run,Rush,12,--,--,--,L,--,--,--,--,--,4
108,D,1,10,L,12,Run,Rush,6,--,--,--,L,--,--,--,--,--,4
109,D,2,4,L,6,Run,"Rush, TD",6,--,--,--,R,--,--,--,--,--,4
110,K,--,--,M,3,Extra Pt. Block,Good,--,--,--,--,--,--,--,--,--,--,4
111,K,--,--,M,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,4
112,O,1,10,M,-32,Run,Rush,-2,Tight Pro,2 DUCK,R,R,--,--,--,--,--,4
113,O,2,12,R,-30,Run,Rush,0,Tight Pro,2 MICHIGAN ICE,L,L,--,--,--,--,--,4
114,O,3,12,M,-30,Pass,Incomplete,0,ACE,CHOICE,BAL,R,--,--,--,--,--,4
115,K,4,12,M,-30,Punt,Return,--,Double Tight,--,BAL,--,--,--,--,--,--,4
116,D,1,10,M,34,Run,Rush,-5,Double Tight,--,BAL,R,--,--,--,--,--,4
